ADDRESS,BUSY_STATUS,LATITUDE,LONGITUDE,P_TYPE,PARKING_ID,PARKING_NAME,BERTH,PERCENTAGE,starttime
松江区乐都317号,1,31.013369483235998,121.22919259883301,1,sj31022700043,上海松江乐都停车场,36.0,0.23,2021-03-29 17:31:00
文诚路500弄1号,1,31.032477702888,121.216423910299,1,sj31022700108,塞纳左岸地下停车库,113.0,0.83,2021-03-29 17:31:00
乐都路301号,1,31.012808940672002,121.230079651644,1,sj31022700238,文化综合大楼停车场,4.0,0.08,2021-03-29 17:31:00
中山中路218弄,1,31.007866683673,121.233197646338,1,sj31022700091,岳庙广场停车场,43.0,0.74,2021-03-29 17:31:00
谷阳南路1号,1,30.999734733883,121.23737901498501,1,sj31022700133,谷阳南路金佰利停车场,85.0,0.57,2021-03-29 17:31:00
松江区松汇中路568号,1,31.005211161296,121.23466819927201,1,sj31022700047,鹿都商业广场停车场,57.0,0.19,2021-03-29 17:31:00
松江区中山中路71号,1,31.006259428322,121.23527694146601,1,sj31022700052,平高世贸中心停车场,75.0,0.44,2021-03-29 17:31:00
天工路金山园区站,1,30.830638687827,121.367822646241,1,js31022800054,金山铁路金山园区站P+R停车场,65.0,0.64,2021-03-29 17:31:00
乐都路279号,1,31.013488393758998,121.231299570812,1,sj31022700005,第五康复医院停车场,,,2021-03-29 17:31:00
九峰路88号,1,31.016053158033,121.230574451491,1,sj31022700225,平高广场临时停车场,6.0,0.6,2021-03-29 17:31:00
松江区乐都路251号,1,31.013199109973996,121.23350380631399,1,sj31022700075,乐都大厦停车场,11.0,0.08,2021-03-29 17:31:00
九峰路50号,1,31.01632601435,121.231084254964,1,sj31022700112,九峰路地下车库,17.0,0.03,2021-03-29 17:31:00
中山东路249号,1,31.006801946373,121.24479542639,1,sj31022700207,云间新天地广场停车场,22.0,0.04,2021-03-29 17:31:00
乐都路94号,1,31.014217165474,121.238431490621,1,sj31022700178,菜花泾市场停车场,38.0,0.76,2021-03-29 17:31:00
方塔南路松汇东路路口东北角,1,31.002670158934997,121.24865020612499,1,sj31022700113,方塔南路停车场,164.0,0.96,2021-03-29 17:31:00
谷阳北路166号,1,31.016449890948,121.236609433591,1,sj31022700188,大江商厦停车场,1.0,0.05,2021-03-29 17:31:00
松汇东路4号,1,31.002057667968998,121.25099486391599,1,sj31022700205,上海协丰毛纺厂停车场,8.0,0.07,2021-03-29 17:31:00
前京大道274号,1,30.73448914715,121.346046772184,1,js31022800019,前京大道停车库,54.0,0.78,2021-03-29 17:31:00
松江区松汇东路39弄,1,31.001454110723,121.25226923958799,1,sj31022700046,松江城东站停车场,5.0,0.09,2021-03-29 17:31:00
中山东路39号,1,31.006511768809,121.252499785008,1,sj31022700002,松江方塔医院停车场,76.0,0.78,2021-03-29 17:31:00
松江区北松公路7068号,1,31.002614729734997,121.25907487133301,1,sj31022700070,北松公路停车场（违章车专用停车场）,,,2021-03-29 17:31:00
环城路555号,1,31.009958516019,121.25415274599399,1,sj31022700110,玩库商场停车场,55.0,0.72,2021-03-29 17:31:00
松东路219弄,1,31.015703421138,121.25509607629499,1,sj31022700096,颐思殿广场停车场,9.0,0.12,2021-03-29 17:31:00
方塔北路605号,1,31.021018289189,121.24726206997299,1,sj31022700204,企德停车场,72.0,0.77,2021-03-29 17:31:00
通跃路89号,1,31.030614435733,121.23090151688801,1,sj31022700252,松江地铁新城站停车场,14.0,0.06,2021-03-29 17:31:00
北松公路6700号,1,31.005480230205002,121.266035480834,1,sj31022700186,沪松五金建材市场停车场,15.0,0.06,2021-03-29 17:31:00
松卫北路665号,1,31.023330072828998,121.261761649135,1,sj31022700203,企福停车场,12.0,0.08,2021-03-29 17:31:00
光星路100弄50号,1,31.028610995745,121.244433517181,1,sj31022700132,马通路停车场,105.0,0.51,2021-03-29 17:31:00
茸平路8号,1,31.035043737116,121.257667038694,1,sj31022700138,汇甲实业停车场,,,2021-03-29 17:31:00
茸梅路288弄,1,31.033185634828,121.24693309354299,1,sj31022700114,中山广场停车场,81.0,0.52,2021-03-29 17:31:00
茸平路515弄,1,31.034596173617,121.249245218114,1,sj31022700124,福都广场停车场,,,2021-03-29 17:31:00
塔闵路399号,1,30.982111631947998,121.291740413411,1,sj31022700166,塔闵路停车场（违章车专用停车场）,,,2021-03-29 17:31:00
松江区茸兴路288弄,1,31.037759659352,121.25172990986799,1,sj31022700101,蝉之翼实业停车场,,,2021-03-29 17:31:00
茸平路559弄85号,1,31.034487530986,121.247775971859,1,sj31022700221,盛茸生活广场停车场,36.0,0.36,2021-03-29 17:31:00
茸梅路356号,1,31.034510559222003,121.247095309132,1,sj31022700191,骏龙广场停车场,1.0,0.07,2021-03-29 17:31:00
南乐路456号,1,31.025408352548,121.296075265052,1,sj31022700171,乐尚天地停车场,33.0,0.19,2021-03-29 17:31:00
茸梅路185-229（单号）,1,31.034188701723,121.24638423911101,1,sj31022700229,中山商业广场停车场,6.0,0.09,2021-03-29 17:31:00
茸梅路600号,1,31.037910252301003,121.246998243906,1,sj31022700147,恒都广场停车场,18.0,0.05,2021-03-29 17:31:00
松江区通波路50号,1,31.029174817485,121.24026190967899,1,sj31022700249,阳光绿洲停车场,31.0,0.31,2021-03-29 17:31:00
松江区车墩镇影视路120号北侧,1,31.012481210084,121.31225257723699,1,sj31022700269,影视路停车场,57.0,0.36,2021-03-29 17:31:00
松江区车墩镇车新公路158号,1,31.023780537720004,121.30921717704099,1,sj31011700267,新尚二期停车场,2.0,0.07,2021-03-29 17:31:00
松江区车墩镇车新公路281号,1,31.032518949182002,121.305300079012,1,sj31022700007,春强物流停车场,,,2021-03-29 17:31:00
联营路615号,1,31.024952370677,121.31168894765301,1,sj31022700242,新尚停车场,21.0,0.38,2021-03-29 17:31:00
松江区民益路201号,1,31.045504541596,121.29801073411899,1,sj31022700261,临港松江科技城民益路停车场,37.0,0.67,2021-03-29 17:31:00
车峰路525号,1,31.005431897374,121.320491698268,1,sj31022700220,车墩公交枢纽站停车场,9.0,0.09,2021-03-29 17:31:00
松江区车墩镇车峰路58号,1,31.013016011306,121.32026471454999,1,sj31022700270,车峰路临时停车场,13.0,0.06,2021-03-29 17:31:00
新杨路55号,1,31.044583414250997,121.305442723349,1,sj31022700083,新杨路停车场（违章车专用停车场）,,,2021-03-29 17:31:00
九新公路2888号,1,31.059639055857,121.30730739382,1,sj31022700184,申新广场停车场,18.0,0.05,2021-03-29 17:31:00
江川路3805号,1,30.985990395966,121.332326202852,1,mh31011200102,上海江川园艺有限公司,102.0,0.34,2021-03-29 17:31:00
卖新公路2109号,1,31.063342257557,121.309015079856,1,sj31022700156,新九广场停车场,23.0,0.24,2021-03-29 17:31:00
松江区新桥镇九新公路2518号,1,31.066440083889,121.31086791621,1,sj31022700008,新隆汽修厂停车场（违章车专用停车场）,,,2021-03-29 17:31:00
新中路1号,1,31.063296693821002,121.31465226090401,1,sj31022700082,新中街停车场,6.0,0.08,2021-03-29 17:31:00
广富林路255号,1,31.054520483989002,121.25392143509899,1,sj31022700209,开天大厦停车场,15.0,0.05,2021-03-29 17:31:00
松江区新桥镇新南街,1,31.061379693164,121.318993012927,1,sj31022700151,新南街停车场,48.0,0.33,2021-03-29 17:31:00
松江区新桥镇新镇街109号,1,31.067605570643,121.314990173067,1,sj31011700266,岩氪广场停车场,6.0,0.03,2021-03-29 17:31:00
新育路,1,31.059725937203,121.32315781528,1,sj31022700080,新桥站停车场,1.0,0.11,2021-03-29 17:31:00
松江区洞泾镇长兴路1586号,1,31.082525358209,121.281039646704,1,sj31022700277,洞泾资产公司停车场,1.0,0.06,2021-03-29 17:31:00
松江区洞泾镇政府北侧（原洞泾污水厂）,1,31.083212712687,121.26991370253,1,sj31022700279,洞泾镇政府北侧临时停车场,6.0,0.09,2021-03-29 17:31:00
松江区洞泾镇同乐路288号,1,31.084102927175003,121.27006047426201,1,sj31022700276,洞泾镇农贸市场停车场,2.0,0.07,2021-03-29 17:31:00
松江区洞泾镇蔡家浜路450号,1,31.086126816504997,121.271035286898,1,sj31022700285,上海微衡商务中心停车场,,,2021-03-29 17:31:00
松江区洞泾镇长兴路574号,1,31.08152646557,121.26845902539,1,sj31022700278,洞泾镇政府西侧临时停车场,4.0,0.1,2021-03-29 17:31:00
久富路650号,1,31.121389483772997,121.307624458505,1,sj31022700097,立同久富大厦停车场,5.0,0.12,2021-03-29 17:31:00
昆阳路1600号,1,31.013117257144,121.36480550215401,1,mh31011200093,上海铁路闵行钢铁发展有限公司,14.0,0.06,2021-03-29 17:31:00
站前路,1,31.079862429092998,121.353831971136,1,sj31022700081,春申站停车场,5.0,0.05,2021-03-29 17:31:00
昆阳路1508号,1,31.010784490069,121.36830469395399,1,mh31011200769,新建科研工房及辅助用房,13.0,0.07,2021-03-29 17:31:00
祥云路彭渡村六组,1,30.989932903541003,121.36746833479299,1,mh31011200735,彭渡村六组临时停车场,18.0,0.19,2021-03-29 17:31:00
同乐路399号,1,31.086420469973007,121.269605901066,1,sj31022700140,洞泾同乐生活广场停车场,9.0,0.09,2021-03-29 17:31:00
莘松路1266号,1,31.097480888234,121.349655878927,1,sj31022700107,亚繁亚乐城停车库,221.0,0.48,2021-03-29 17:31:00
轻轨5号线开发区站,1,31.001077934642,121.37013764086399,1,mh31011200701,轻轨5号线开发区站,,,2021-03-29 17:31:00
富岩路东银春路北,1,31.023030766636,121.37444454929701,1,mh31011200820,富岩路临时停车场,25.0,0.05,2021-03-29 17:31:00
江川路彭渡村七组,1,30.994357397136998,121.371368810727,1,mh31011200737,彭渡村七组临时停车场,55.0,0.16,2021-03-29 17:31:00
九亭大街九亭文化广场,1,31.130245407795,121.33129091136601,1,sj31022700100,九亭文化广场临时停车场,17.0,0.12,2021-03-29 17:31:00
顾戴路3355号,1,31.123584255415,121.346947988312,1,mh31011200225,上海联加实业发展有限公司闵行分公司,5.0,0.09,2021-03-29 17:31:00
顾戴路3333弄58号,1,31.124228069616,121.349453862362,1,mh31011200508,上海垚进实业有限公司,8.0,0.1,2021-03-29 17:31:00
松江区泗泾镇望东中路1号,1,31.121903932192,121.29280486807801,1,sj31022700272,金地威新虹桥科创园停车场,13.0,0.08,2021-03-29 17:31:00
沪松路九新路交叉口,1,31.136950280921006,121.317909628939,1,sj31022700022,沪松路九新公路临时停车场,15.0,0.04,2021-03-29 17:31:00
元山路88弄,1,31.047223888948,121.37846182831301,1,mh31011200219,上海和迅物业管理有限公司,6.0,0.08,2021-03-29 17:31:00
莘松路855,1,31.099456706304,121.36464385281401,1,mh31011200379,百饰得生活购物广场,155.0,0.78,2021-03-29 17:31:00
莘福路396号,1,31.107525500423,121.360798107202,1,mh31011200712,黎安产业园,159.0,0.6,2021-03-29 17:31:00
莘福路388号,1,31.107111635137,121.36122255834299,1,mh31011200392,莘东置业大厦,12.0,0.06,2021-03-29 17:31:00
华宁路2500号,1,31.041829457354,121.381018724086,1,mh31011200698,元祥菜场停车场,2.0,0.1,2021-03-29 17:31:00
中春路4999号,1,31.100766172387,121.367329345993,1,mh31011200504,中春路商务楼停车场,6.0,0.1,2021-03-29 17:31:00
西环路381号,1,31.10728099533,121.365655497483,1,mh31011200215,上海高鹿兴兴商厦管理有限公司,7.0,0.09,2021-03-29 17:31:00
江川路1553号,1,30.994130154594,121.372632478578,1,mh31011200758,综星生活广场,16.0,0.36,2021-03-29 17:31:00
莘北路505号,1,31.110332986574,121.364766141984,1,mh31011200639,东阔颐园停车场,6.0,0.1,2021-03-29 17:31:00
春中路399号,1,31.082362803130998,121.38040975523,1,mh31011200218,上海建科商务服务有限公司第二分公司,72.0,0.64,2021-03-29 17:31:00
银春路2221弄1-6号B1层,1,31.024304771095,121.384994090953,1,mh31011200683,上海湖邦房地产有限公司（闵行星悦荟）,440.0,0.81,2021-03-29 17:31:00
中春路5801号,1,31.115698100202998,121.36269048696501,1,mh31011200785,莘城苑南门停车场,,,2021-03-29 17:31:00
莘松路380号,1,31.105513750921997,121.371395468907,1,mh31011200056,上海莘庄智慧园停车场,28.0,0.1,2021-03-29 17:31:00
莘松路359号,1,31.105031945995,121.373182234751,1,mh31011200063,上海九宇经贸合作公司,,,2021-03-29 17:31:00
莘松路288号,1,31.106862536963,121.373647513045,1,mh31011200650,莘庄工行停车场,,,2021-03-29 17:31:00
健康路147号,1,30.892467894051,121.157647473648,1,js31022800017,市第六人民医院金山分院停车场,12.0,0.06,2021-03-29 17:46:00
公园路288号,1,30.895564583903,121.16208866589199,1,js31022800061,朱泾万安市场停车场,8.0,0.1,2021-03-29 17:46:00
万安街637号,1,30.896582885254997,121.16643406374901,1,js31022800007,万安街图书影视城停车场,19.0,0.22,2021-03-29 17:46:00
临仓街150号,1,30.892751956525,121.17559265982901,1,js31022800073,沈浦泾路临仓街东兰汇聚停车场,196.0,0.65,2021-03-29 17:46:00
亭枫公路4858弄18号,1,30.892795867199997,121.13255103062201,1,js31022800055,上海市保安服务总公司金山区公司（北片）事故车（违章车）专用停车场,,,2021-03-29 17:46:00
兴豪路1288号,1,30.893835427382,121.090177968701,1,js31022800053,金山北站停车场,32.0,0.31,2021-03-29 17:46:00
仓丰路855弄,1,31.009450321958,121.195744918374,1,sj31022700165,三辰苑商业广场停车场,92.0,0.43,2021-03-29 17:46:00
松江区思贤路2399弄733号,1,31.024085430855,121.19395369438,1,sj31022700071,三新菜场停车场,7.0,0.09,2021-03-29 17:46:00
乐都路仓汇路路口,1,31.013623336637,121.20319982919399,1,sj31022700127,仓汇路停车场,73.0,0.52,2021-03-29 17:46:00
小昆山镇平原街398号,1,31.032168276491,121.13022437276199,1,sj31022700109,上海小昆山机动车驾驶技术学校临时停车场,77.0,0.84,2021-03-29 17:46:00
玉树路2575号,1,31.009971304917002,121.207526529468,1,sj31022700093,飞航广场停车场,178.0,0.2,2021-03-29 17:46:00
文诚路1611号,1,31.027873115206,121.19335209341801,1,sj31022700099,松江区房地产交易中心停车场,89.0,0.62,2021-03-29 17:46:00
三新北路900弄,1,31.033602464485,121.197619890886,1,sj31022700174,泰晤士小镇停车场,12.0,0.02,2021-03-29 17:46:00
松汇中路1099号,1,31.003301652027996,121.21966423915501,1,sj31022700146,戴家浜生活广场停车场,6.0,0.09,2021-03-29 17:46:00
辰花路5898号,1,31.058034003577,121.155228826405,1,sj31022700227,精灵之城主题乐园停车场,,,2021-03-29 17:46:00
松江区中山中路751号地下室,1,31.006348756536998,121.220984515844,1,sj31022700057,思鲈园地下停车库,114.0,0.68,2021-03-29 17:46:00
江学路201号（江学路思贤路路口）,1,31.025900782944998,121.211396017981,1,sj31022700240,兰桥商业街A区停车场,28.0,0.27,2021-03-29 17:46:00
滨湖路99号,1,31.035081009643,121.204957918603,1,sj31022700239,华亭湖时代大酒店停车场,13.0,0.08,2021-03-29 17:46:00
松江区方松街道1800弄,1,31.039116635159,121.201702250316,1,sj31022700262,松新大楼停车场,59.0,0.56,2021-03-29 17:46:00
思贤路1336号,1,31.028854981859002,121.21169000744601,1,sj31022700123,兰桥休闲商业广场停车场,110.0,0.19,2021-03-29 17:46:00
松江区荣乐中路552号,1,31.017506776113,121.21946197340701,1,sj31022700050,松江大润发停车场,15.0,0.08,2021-03-29 17:46:00
中山中路265-283号,1,31.00578999301,121.22724882823601,1,sj31022700230,申越广场临时停车场,29.0,0.63,2021-03-29 17:46:00
松江文汇路928弄,1,31.049588602106,121.199576452653,1,sj31022700284,想飞天地停车场,7.0,0.23,2021-03-29 17:46:00
文汇路955号,1,31.048969745433997,121.200250202321,1,sj31022700145,松江文汇新天地停车场,8.0,0.1,2021-03-29 17:46:00
松江区中山中路265号-289号,1,31.006215878004998,121.228482794949,1,sj31022700065,申越广场地下停车库,23.0,0.55,2021-03-29 17:46:00
南其昌路751号1幢1202室,1,31.023472652382,121.220244874525,1,sj31022700119,林芝大厦停车场,15.0,0.08,2021-03-29 17:46:00
西林北路1010号,1,31.024394338363,121.219969861418,1,sj31022700102,松江妇幼保健院停车场,89.0,0.44,2021-03-29 17:46:00
漕廊公路9133号,1,30.784991861869006,121.158688232605,1,js31022800031,廊下生态园停车场,131.0,0.89,2021-03-29 17:46:00
金山工业区志伟路816弄,1,30.834905235265,121.310577695869,1,js31022800057,志伟路假日酒店停车场（库）,637.0,1.0,2021-03-29 17:46:00
龙航路3659号,1,30.734493593432997,121.294443893403,1,js31022800056,上海市保安服务总公司金山区公司（南片）事故车（违章车）专用停车场,,,2021-03-29 17:46:00
亭枫公路333号,1,30.888523994793,121.31199665823401,1,js31022800046,亭枫公路333号停车场,7.0,0.1,2021-03-29 17:46:00
寺平北路78号,1,30.883936222282,121.31436870102199,1,js31022800023,亭林医院停车场,63.0,0.52,2021-03-29 17:46:00
松江区叶榭镇车亭公路1358弄,1,30.947599513017,121.320274692356,1,sj31022700134,叶榭汽摩城停车场,291.0,0.98,2021-03-29 17:46:00
车亭公路大叶公路路口,1,30.948006704903,121.32376591954201,1,sj31022700163,三角地商业广场停车场,,,2021-03-29 17:46:00
学府路1800弄,1,30.748346233175997,121.316935174539,1,js31022800077,金山名邸商业区地下停车库,189.0,0.67,2021-03-29 17:46:00
北泰路226号,1,30.730249042083006,121.318445815776,1,js31022800043,北泰路金房大厦停车场,35.0,0.29,2021-03-29 17:46:00
板桥西路1388号,1,30.728972435514997,121.320750370982,1,js31022800079,金山卫市场停车场,6.0,0.06,2021-03-29 17:46:00
龙航路卫零路西侧,1,30.7545706124,121.327082636442,1,js31022800047,龙航路卫零路西侧停车场,91.0,0.65,2021-03-29 17:46:00
龙航路1508号,1,30.755998699697,121.328586484627,1,js31022800014,复旦大学附属金山医院停车场（库）,241.0,0.44,2021-03-29 17:46:00
城河路330号、230号,1,30.732489131748,121.327760858359,1,js31011600075,金山易家中心停车场,,,2021-03-29 17:46:00
漕廊公路2901号,1,30.789412237262997,121.33975521677799,1,js31022800018,市公共卫生临床中心停车场,348.0,0.9,2021-03-29 17:46:00
龙皓路1088号,1,30.754283384609,121.33512727013901,1,js31022800003,金山万达广场停车库,239.0,0.15,2021-03-29 17:46:00
龙航路1311号,1,30.757817606777,121.337860535263,1,js31022800045,金山区龙航路1311号停车场,36.0,0.43,2021-03-29 17:46:00
上海市金山区海汇街432、433、362、363号,1,30.753454005548,121.33734681290001,1,js31022800076,海汇街光明都乐汇停车库,175.0,0.51,2021-03-29 17:46:00
杭洲湾大道以东、海芙路以西、龙航路以南（新城公园内）,1,30.758906857916003,121.339941020415,1,js31022800065,龙航路海芙路新城公园停车场,30.0,0.59,2021-03-29 17:46:00
海芙路99弄7号,1,30.747624605905,121.343670775609,1,js31022800078,金山红星美凯龙停车场（库）,540.0,0.51,2021-03-29 17:46:00
北随塘河路471-475号,1,30.706394870117997,121.335179484026,1,js31022800026,北随塘河路停车场,192.0,0.8,2021-03-29 17:46:00
蒙山路1399弄5支弄1号,1,30.732647566007,121.341931866833,1,js31022800063,山泉综合市场停车场,6.0,0.09,2021-03-29 17:46:00
龙展路112号,1,30.745305808821,121.34646896682301,1,js31022800050,工商联大厦停车场（库）,459.0,0.85,2021-03-29 17:46:00
卫清西路477号,1,30.728683372366,121.343918264004,1,js31022800067,金山石化华润万家停车库,57.0,0.48,2021-03-29 17:46:00
前京大道318号,1,30.735569977902998,121.34570989694299,1,js31022800034,枫憬酒店停车库,10.0,0.08,2021-03-29 17:46:00
金山铁路亭林站（近南亭公路5033号）,1,30.894815308267003,121.358392118228,1,js31022800051,金山铁路亭林站P+R停车场,13.0,0.08,2021-03-29 17:46:00
青浦区练塘镇小蒸松蒸路4483号,1,30.985209544683,121.07630188474701,1,qp31022900104,练塘小蒸停车场,,,2021-03-29 17:46:00
庙前街45号,1,31.00507401915,121.233130399939,1,sj31022700236,庙前街长桥街商业广场停车场,6.0,0.12,2021-03-29 17:46:00
松江区乐都317号,1,31.013369483235998,121.22919259883301,1,sj31022700043,上海松江乐都停车场,34.0,0.22,2021-03-29 17:46:00
文诚路500弄1号,1,31.032477702888,121.216423910299,1,sj31022700108,塞纳左岸地下停车库,112.0,0.82,2021-03-29 17:46:00
乐都路301号,1,31.012808940672002,121.230079651644,1,sj31022700238,文化综合大楼停车场,4.0,0.08,2021-03-29 17:46:00
中山中路218弄,1,31.007866683673,121.233197646338,1,sj31022700091,岳庙广场停车场,45.0,0.78,2021-03-29 17:46:00
谷阳南路1号,1,30.999734733883,121.23737901498501,1,sj31022700133,谷阳南路金佰利停车场,85.0,0.57,2021-03-29 17:46:00
松江区松汇中路568号,1,31.005211161296,121.23466819927201,1,sj31022700047,鹿都商业广场停车场,57.0,0.19,2021-03-29 17:46:00
松江区中山中路71号,1,31.006259428322,121.23527694146601,1,sj31022700052,平高世贸中心停车场,79.0,0.47,2021-03-29 17:46:00
天工路金山园区站,1,30.830638687827,121.367822646241,1,js31022800054,金山铁路金山园区站P+R停车场,65.0,0.64,2021-03-29 17:46:00
乐都路279号,1,31.013488393758998,121.231299570812,1,sj31022700005,第五康复医院停车场,,,2021-03-29 17:46:00
九峰路88号,1,31.016053158033,121.230574451491,1,sj31022700225,平高广场临时停车场,6.0,0.6,2021-03-29 17:46:00
松江区乐都路251号,1,31.013199109973996,121.23350380631399,1,sj31022700075,乐都大厦停车场,11.0,0.08,2021-03-29 17:46:00
九峰路50号,1,31.01632601435,121.231084254964,1,sj31022700112,九峰路地下车库,21.0,0.04,2021-03-29 17:46:00
中山东路249号,1,31.006801946373,121.24479542639,1,sj31022700207,云间新天地广场停车场,22.0,0.04,2021-03-29 17:46:00
乐都路94号,1,31.014217165474,121.238431490621,1,sj31022700178,菜花泾市场停车场,37.0,0.74,2021-03-29 17:46:00
方塔南路松汇东路路口东北角,1,31.002670158934997,121.24865020612499,1,sj31022700113,方塔南路停车场,157.0,0.92,2021-03-29 17:46:00
谷阳北路166号,1,31.016449890948,121.236609433591,1,sj31022700188,大江商厦停车场,1.0,0.05,2021-03-29 17:46:00
松汇东路4号,1,31.002057667968998,121.25099486391599,1,sj31022700205,上海协丰毛纺厂停车场,8.0,0.07,2021-03-29 17:46:00
前京大道274号,1,30.73448914715,121.346046772184,1,js31022800019,前京大道停车库,54.0,0.78,2021-03-29 17:46:00
松江区松汇东路39弄,1,31.001454110723,121.25226923958799,1,sj31022700046,松江城东站停车场,5.0,0.09,2021-03-29 17:46:00
中山东路39号,1,31.006511768809,121.252499785008,1,sj31022700002,松江方塔医院停车场,78.0,0.8,2021-03-29 17:46:00
松江区北松公路7068号,1,31.002614729734997,121.25907487133301,1,sj31022700070,北松公路停车场（违章车专用停车场）,,,2021-03-29 17:46:00
环城路555号,1,31.009958516019,121.25415274599399,1,sj31022700110,玩库商场停车场,54.0,0.71,2021-03-29 17:46:00
松东路219弄,1,31.015703421138,121.25509607629499,1,sj31022700096,颐思殿广场停车场,6.0,0.08,2021-03-29 17:46:00
方塔北路605号,1,31.021018289189,121.24726206997299,1,sj31022700204,企德停车场,75.0,0.8,2021-03-29 17:46:00
通跃路89号,1,31.030614435733,121.23090151688801,1,sj31022700252,松江地铁新城站停车场,14.0,0.06,2021-03-29 17:46:00
北松公路6700号,1,31.005480230205002,121.266035480834,1,sj31022700186,沪松五金建材市场停车场,15.0,0.06,2021-03-29 17:46:00
松卫北路665号,1,31.023330072828998,121.261761649135,1,sj31022700203,企福停车场,11.0,0.07,2021-03-29 17:46:00
光星路100弄50号,1,31.028610995745,121.244433517181,1,sj31022700132,马通路停车场,102.0,0.5,2021-03-29 17:46:00
茸平路8号,1,31.035043737116,121.257667038694,1,sj31022700138,汇甲实业停车场,,,2021-03-29 17:46:00
茸梅路288弄,1,31.033185634828,121.24693309354299,1,sj31022700114,中山广场停车场,72.0,0.46,2021-03-29 17:46:00
茸平路515弄,1,31.034596173617,121.249245218114,1,sj31022700124,福都广场停车场,,,2021-03-29 17:46:00
塔闵路399号,1,30.982111631947998,121.291740413411,1,sj31022700166,塔闵路停车场（违章车专用停车场）,,,2021-03-29 17:46:00
松江区茸兴路288弄,1,31.037759659352,121.25172990986799,1,sj31022700101,蝉之翼实业停车场,,,2021-03-29 17:46:00
茸平路559弄85号,1,31.034487530986,121.247775971859,1,sj31022700221,盛茸生活广场停车场,33.0,0.33,2021-03-29 17:46:00
茸梅路356号,1,31.034510559222003,121.247095309132,1,sj31022700191,骏龙广场停车场,1.0,0.07,2021-03-29 17:46:00
南乐路456号,1,31.025408352548,121.296075265052,1,sj31022700171,乐尚天地停车场,32.0,0.18,2021-03-29 17:46:00
茸梅路185-229（单号）,1,31.034188701723,121.24638423911101,1,sj31022700229,中山商业广场停车场,6.0,0.09,2021-03-29 17:46:00
茸梅路600号,1,31.037910252301003,121.246998243906,1,sj31022700147,恒都广场停车场,18.0,0.05,2021-03-29 17:46:00
松江区通波路50号,1,31.029174817485,121.24026190967899,1,sj31022700249,阳光绿洲停车场,1.0,0.01,2021-03-29 17:46:00
松江区车墩镇影视路120号北侧,1,31.012481210084,121.31225257723699,1,sj31022700269,影视路停车场,49.0,0.31,2021-03-29 17:46:00
松江区车墩镇车新公路158号,1,31.023780537720004,121.30921717704099,1,sj31011700267,新尚二期停车场,2.0,0.07,2021-03-29 17:46:00
松江区车墩镇车新公路281号,1,31.032518949182002,121.305300079012,1,sj31022700007,春强物流停车场,,,2021-03-29 17:46:00
联营路615号,1,31.024952370677,121.31168894765301,1,sj31022700242,新尚停车场,46.0,0.82,2021-03-29 17:46:00
松江区民益路201号,1,31.045504541596,121.29801073411899,1,sj31022700261,临港松江科技城民益路停车场,38.0,0.69,2021-03-29 17:46:00
车峰路525号,1,31.005431897374,121.320491698268,1,sj31022700220,车墩公交枢纽站停车场,9.0,0.09,2021-03-29 17:46:00
松江区车墩镇车峰路58号,1,31.013016011306,121.32026471454999,1,sj31022700270,车峰路临时停车场,13.0,0.06,2021-03-29 17:46:00
新杨路55号,1,31.044583414250997,121.305442723349,1,sj31022700083,新杨路停车场（违章车专用停车场）,,,2021-03-29 17:46:00
九新公路2888号,1,31.059639055857,121.30730739382,1,sj31022700184,申新广场停车场,18.0,0.05,2021-03-29 17:46:00
江川路3805号,1,30.985990395966,121.332326202852,1,mh31011200102,上海江川园艺有限公司,102.0,0.34,2021-03-29 17:46:00
卖新公路2109号,1,31.063342257557,121.309015079856,1,sj31022700156,新九广场停车场,22.0,0.23,2021-03-29 17:46:00
松江区新桥镇九新公路2518号,1,31.066440083889,121.31086791621,1,sj31022700008,新隆汽修厂停车场（违章车专用停车场）,,,2021-03-29 17:46:00
新中路1号,1,31.063296693821002,121.31465226090401,1,sj31022700082,新中街停车场,4.0,0.05,2021-03-29 17:46:00
广富林路255号,1,31.054520483989002,121.25392143509899,1,sj31022700209,开天大厦停车场,15.0,0.05,2021-03-29 17:46:00
松江区新桥镇新南街,1,31.061379693164,121.318993012927,1,sj31022700151,新南街停车场,43.0,0.29,2021-03-29 17:46:00
松江区新桥镇新镇街109号,1,31.067605570643,121.314990173067,1,sj31011700266,岩氪广场停车场,5.0,0.02,2021-03-29 17:46:00
新育路,1,31.059725937203,121.32315781528,1,sj31022700080,新桥站停车场,0.0,0.0,2021-03-29 17:46:00
松江区洞泾镇长兴路1586号,1,31.082525358209,121.281039646704,1,sj31022700277,洞泾资产公司停车场,1.0,0.06,2021-03-29 17:46:00
松江区洞泾镇政府北侧（原洞泾污水厂）,1,31.083212712687,121.26991370253,1,sj31022700279,洞泾镇政府北侧临时停车场,6.0,0.09,2021-03-29 17:46:00
松江区洞泾镇同乐路288号,1,31.084102927175003,121.27006047426201,1,sj31022700276,洞泾镇农贸市场停车场,2.0,0.07,2021-03-29 17:46:00
松江区洞泾镇蔡家浜路450号,1,31.086126816504997,121.271035286898,1,sj31022700285,上海微衡商务中心停车场,,,2021-03-29 17:46:00
